no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
157;DEX.264;CLBS2 - Montagem Porta;;Doc;Documentos Externos;José Roberto;2;2013-01-01;2013-01-01;2026-04-01;2026-07-01;Sim;;
158;DEX.265;CLBS2 - Operating Mode;;Doc;Documentos Externos;José Roberto;1;2012-04-10;2012-04-10;2026-04-10;2026-07-09;Sim;;
159;DEX.266;iCLBS2 - Acceptance and Daily Checking;;Doc;Documentos Externos;José Roberto;;2022-08-01;2022-08-01;2025-10-17;2026-01-19;Sim;;
160;DEX.267;iCLBS1 - Operating mode;;Doc;Documentos Externos;José Roberto;;2014-05-28;2014-06-11;2026-06-11;2026-09-10;Sim;;
161;DEX.268;CLBS - Installation Guide;;Doc;Documentos Externos;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
162;DEX.269;CLBS - Maintenance Guide;;Doc;Documentos Externos;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
163;DEX.270;CLBS - User Guide;;Doc;Documentos Externos;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
164;DEX.271;iCLBS1 - Software Setup Procedure and Barcode Reader Settings;;Doc;Documentos Externos;José Roberto;;2014-05-09;2014-06-11;2026-06-11;2026-09-10;Sim;;
165;DEX.272;Rx Consumables Catalog - DO-ENG-10CAT-00020;;Doc;Documentos Externos;José Roberto;1;2024-04-01;2024-04-01;2026-04-01;2026-07-01;Sim;;
166;DEX.273;DSPC - Measurement with a DLM - DO-ENG02.1034;;Doc;Documentos Externos;José Roberto;2;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
167;DEX.274;DSPC - Sphere Error at PRP Monitoring - DO-ENG09.0269;;Doc;Documentos Externos;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
168;DEX.276;PRA - Nikon Black Insert Drawing;;Doc;Documentos Externos;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
169;DEX.277;PRA - Essilor Pin Drawing;;Doc;Documentos Externos;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
170;DEX.278;PRA - Calibration and Control - DO-ENG02-0568;;Doc;Documentos Externos;Nathália Brandão;7;2022-09-23;2022-09-23;2025-09-23;2025-12-22;Sim;;
171;DEX.279;WW RX Optical Standard;;Francês;Documentos Externos;Edgar Casallas;;2007-09-01;2007-09-01;2025-08-31;2025-11-29;Sim;;
172;DEX.280;;;;;;;;;;;;;
173;DEX.281;Tampografia de Lentes Ray-Ban - Sumaré Laboratório;;Sumaré Laboratório;Documentos Externos;Jesse Rodrigues;;2023-12-19;2023-12-20;2025-12-19;2026-03-19;Sim;;
174;DEX.282;Gravação Ez Marker Lentes Ray-Ban - Sumaré Laboratório;;Sumaré Laboratório;Documentos Externos;Jesse Rodrigues;;2023-12-19;2023-12-20;2025-12-19;2026-03-19;Sim;;
175;DEX.283;MadgeTech Temperature for Check Pre-Cure and Post-Cure Ovens - DO-ENG02-1989;;03-Antirreflexo;Documentos Externos;Matheus Silva;3;2024-01-08;2024-02-26;2026-02-25;2026-05-26;Sim;Doc's de Referência do STL;Anti-Reflexo
176;DEX.284;SnO2 (Tin Oxide) - Material Setting - DO-ENG02-779;;03-Antirreflexo;Documentos Externos;Matheus Silva;2;2024-01-08;2024-02-28;2026-02-27;2026-05-28;Sim;Doc's de Referência do STL;Anti-Reflexo
177;DEX.285;ITO (Indium Tin Oxide) - Material Setting - ENG02-165;;03-Antirreflexo;Documentos Externos;Matheus Silva;4;2024-01-08;2024-02-28;2026-02-27;2026-05-28;Sim;Doc's de Referência do STL;Anti-Reflexo
178;DEX.286;MgF2 - Material Setting - ENG02-167;;03-Antirreflexo;Documentos Externos;Matheus Silva;;2024-01-08;2024-02-28;2026-02-27;2026-05-28;Sim;Doc's de Referência do STL;Anti-Reflexo
179;DEX.287;MgO - Material Setting - ENG02-166;;03-Antirreflexo;Documentos Externos;Matheus Silva;2;2024-01-08;2024-02-28;2026-02-27;2026-05-28;Sim;Doc's de Referência do STL;Anti-Reflexo
180;DEX.288;DSX - Material Setting - DO-ENG02-0160;;03-Antirreflexo;Documentos Externos;Matheus Silva;;2024-01-08;2024-02-28;2026-02-27;2026-05-28;Sim;Doc's de Referência do STL;Anti-Reflexo
181;DEX.289;A.C.D.C. AR Color Distribution Control (MP & Rx) - DO-ENG02-1673;;03-Antirreflexo;Documentos Externos;Matheus Silva;5;2024-01-09;2024-02-28;2026-02-27;2026-05-28;Sim;Doc's de Referência do STL;Anti-Reflexo
182;DEX.290;Medição de Contagem de Partícula - KANOMAX;;02-HC;Documentos Externos;Matheus Silva;;2024-02-26;2024-11-08;2025-11-08;2026-02-06;Sim;;
183;DEX.291;Calibration and Cross-Checks in the Labs;;Geral;Documentos Externos;Lucineide Pereira;1;2024-03-14;2024-11-26;2025-11-26;2026-02-24;Sim;;
184;DEX.292;ICR 08-048 - International Control Requirements - MC6 AR Control;;Rx Referencial;Documentos Externos;Lucineide Pereira;1;2024-03-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
185;DEX.293;ICR 08-046 - AR Control Plan in Rx Labs;;Rx Referencial;Documentos Externos;Lucineide Pereira;1;2024-03-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
186;DEX.296;ICR 08-043 - International Control Requirements - Titanium AR Control;;Rx Referencial;Documentos Externos;Lucineide Pereira;4;2024-03-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
187;DEX.297;ICR 08-040 - International Control Requirements - Mirrors Control in Rx Labs;;Rx Referencial;Documentos Externos;Lucineide Pereira;3;2024-03-14;2025-01-17;2026-01-17;2026-04-17;Sim;;
188;DEX.298;ICR 08-041 - International Control Requirements - HC Control Plan in Rx Labs;;Rx Referencial;Documentos Externos;Lucineide Pereira;3;2024-03-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
189;DEX.299;ICR 08-045 - International Control Requirements - Scratch Shields (Sun XProtect) AR Control;;Rx Referencial;Documentos Externos;Lucineide Pereira;3;2024-08-14;2025-01-17;2026-01-17;2026-04-17;Sim;;
190;DEX.300;Résistance à la Chute de Bille FDA - ISTM-02028-05-F;;Rx Referencial;Documentos Externos;Lucineide Pereira;5;2024-03-14;2024-11-26;2025-11-26;2026-02-24;Sim;;
191;DEX.301;ISTM-02028 - FDA Drop Ball Impact Resistance;;Rx Referencial;Documentos Externos;Lucineide Pereira;5;2024-03-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
192;DEX.302;Plan&Transform Gap analysis_ Laboratório - Sigla Estado - Brazil;;Rx Referencial;Documentos Externos;Jessika Menacho;16;2025-07-29;2025-08-01;2026-08-01;2026-10-30;Sim;;
193;DEX.305;Calibração - Orbit II;;Doc;Documentos Externos;Sergio Meza;;2024-03-27;2024-04-08;2026-04-08;2026-07-07;Sim;;
194;DEX.307;Liberação Diária (DRL) - Art Blocker;;Doc;Documentos Externos;Marcelo Bastos;;2024-03-27;2024-04-08;2026-04-08;2026-07-07;Sim;;
195;DEX.308;Troubleshoot - Alloy e LensMapper - DSPC;;00-Controle de Processo e DSPC;Documentos Externos;Marcelo Bastos;;2024-04-17;2024-07-10;2026-07-10;2026-10-09;Sim;;
196;DEX.309;Troubleshoot - Alloy y LensMapper - DSPC;;00-Control de Proceso y DSPC;Documentos Externos;Marcelo Bastos;;2024-04-17;2024-07-10;2026-07-10;2026-10-09;Sim;;
197;DEX.310;Caustic Cleaning of Primer and Coating Tanks in SCL Machines - DO-ENG02.1728;;02-HC;Documentos Externos;Leonardo Pennetta;2;2025-06-16;2025-11-07;2025-11-08;2026-06-15;Sim;Doc's de Referência do STL;HC
198;DEX.311;;;;;;;;;;;;;
199;DEX.312;ABNT NBR 14725 - Produtos Químicos - Informações sobre Segurança, Saúde e Meio Ambiente;;Normas;Documentos Externos;Nathália Brandão;1;2024-02-28;2024-02-28;2026-02-27;2026-05-28;Sim;;
200;DEX.314;ART Blocker A - Axis Adjustment;;Doc;Documentos Externos;Marcelo Bastos;;2018-07-30;2018-07-30;2026-07-30;2026-10-28;Sim;;
201;DEX.315;ART Blocker A - Machine Calibration;;Doc;Documentos Externos;Marcelo Bastos;;2018-07-30;2018-07-30;2026-07-30;2026-10-28;Sim;;
202;DEX.316;ART Blocker A - Video Calibration;;Doc;Documentos Externos;Marcelo Bastos;;2024-07-30;2024-07-30;2026-07-30;2026-10-28;Sim;;
203;DEX.317;ART Deblocker 2 - Calibration of the Collet Chuck Height;;Doc;Documentos Externos;Marcelo Bastos;;2022-10-31;2022-10-31;2026-07-30;2026-10-28;Sim;;
204;DEX.318;ART Deblocker 2 - Nozzle Calibration by Chuck;;Doc;Documentos Externos;Marcelo Bastos;;2023-11-30;2023-11-30;2026-07-30;2026-10-28;Sim;;
205;DEX.319;Multi FLEX - B-Axis and X-Axis Alignment;;Doc;Documentos Externos;Marcelo Bastos;;2024-07-30;2024-07-30;2026-07-30;2026-10-28;Sim;;
206;DEX.320;Multi FLEX - C-Axis Alignment;;Doc;Documentos Externos;Marcelo Bastos;;2024-07-30;2024-07-30;2026-07-30;2026-10-28;Sim;;
207;DEX.321;Multi FLEX - Loading System Alignment;;Doc;Documentos Externos;Marcelo Bastos;;2024-07-30;2024-07-30;2026-07-30;2026-10-28;Sim;;
208;DEX.325;GQS-LIS-001 - GQS Applicable Documents;;Rx Referencial;Documentos Externos;Lucineide Pereira;7;2024-08-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
209;DEX.327;Procedure: On Site DSPC(Digital Surfacing Process Control)- DO-ENG08.0017;;Rx Referencial;Documentos Externos;Lucineide Pereira;4;2024-08-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
210;DEX.328;ICR 08046 - AR Control Plan in Rx Labs;;Rx Referencial;Documentos Externos;Lucineide Pereira;;2024-08-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
211;DEX.329;ISTM-02028-FDA Drop Ball Impact Resistance;;Rx Referencial;Documentos Externos;Lucineide Pereira;5;2024-08-14;2024-08-26;2026-08-26;2026-11-24;Sim;;
212;DEX.335;GQS-LIS-003 Returns Motives List;;Rx Referencial;Documentos Externos;Lucineide Pereira;2;2024-08-14;2024-11-22;2025-11-22;2026-02-20;Sim;;
213;DEX.336;GQS-LIS-004 List of Global QMS Qualified Auditors 2024;;Rx Referencial;Documentos Externos;Lucineide Pereira;2;2024-08-14;2025-01-17;2026-01-17;2026-04-17;Sim;;
214;DEX.338;ICR 08-045 - International Control Requirements - Scratch Shields (Sun XProtect) AR Control;;Rx Referencial;Documentos Externos;Lucineide Pereira;3;2024-08-14;2024-11-22;2025-11-22;2026-02-20;Sim;;
215;DEX.341;Manual DIG 3.0.4;;Geral;Documentos Externos;Lucineide Pereira;;2024-08-20;2024-11-22;2025-11-22;2026-02-20;Sim;;
216;DEX.343;ISTM02020 - Inspeção Cosmética;;Geral;Documentos Externos;Lucineide Pereira;4;2024-08-20;2025-05-21;2026-05-21;2026-08-19;Sim;;
217;DEX.344;DO-QUA-I 01.070_ Rx Cosmetic Calibration Procedure;;Geral;Documentos Externos;Lucineide Pereira;;2024-09-09;2024-11-22;2025-11-22;2026-02-20;Sim;;
218;DEX.345;Operating Procedure of Sandblasting - DO-ENG-02OPR-00920;;03-Antirreflexo;Documentos Externos;Renan Barbosa;1;2024-09-19;2024-11-08;2025-11-08;2026-02-06;Sim;;
219;DEX.346;Lens Clipping and Basket Loading for Dip Rx Process - DO-ENG02-0486;;02-HC;Documentos Externos;Nathália Brandão;6;2024-10-02;2024-11-08;2025-11-08;2026-02-06;Sim;;
220;DEX.347;Manual DIG 3.0.4_ Português;;Geral;Documentos Externos;Lucineide Pereira;;2024-11-18;2024-11-22;2025-11-22;2026-02-20;Sim;;
221;DEX.348;Manual DIG 3.0.4_ Espanhol;;Geral;Documentos Externos;Lucineide Pereira;;2024-11-18;2024-11-22;2025-11-22;2026-02-20;Sim;;
222;DEX.349;Thickness Measurement of Hard Coat or Monolayer with the SMR - ISTM-02-017;;04-Testes;Documentos Externos;Nathália Brandão;7;2025-03-11;2025-03-11;2026-03-11;2026-06-11;Sim;;
223;DEX.350;Checking of SMR for Reflectance Measurement of Lenses - ISTM-03-016;;04-Testes;Documentos Externos;Nathália Brandão;12;2025-03-11;2025-03-11;2026-03-11;2026-06-11;Sim;;
224;DEX.351;Checking of N10 Blows Equipment - ISTM-03-077;;04-Testes;Documentos Externos;Nathália Brandão;;2025-03-11;2025-03-11;2026-03-11;2026-06-11;Sim;;
225;DEX.352;Auditoria do Método de Teste - Cross Hatch Teste Adesão - QUA-TM-AUD-079;;Testes;Documentos Externos;Jessika Menacho;2;2025-03-11;2025-03-11;2026-03-11;2026-06-11;Sim;;
226;DEX.353;Auditoria de Método de Teste - Ink Test - QUA-TM-AUD-077;;Testes;Documentos Externos;Jessika Menacho;1;2025-03-11;2025-03-11;2026-03-11;2026-06-11;Sim;;
227;DEX.354;Auditoria de Método de Teste - NX10 - QUA-TM-AUD-076;;Testes;Documentos Externos;Jessika Menacho;1;2025-03-11;2025-03-11;2026-03-11;2026-06-11;Sim;;
228;DEX.355;Supply Sheet - RCO2 Test - QUA-TM-SUP-005;;04-Testes;Documentos Externos;Nathália Brandão;1;2025-03-11;2025-03-11;2026-03-11;2026-06-11;Sim;;
229;DEX.356;Auditoria de Método de Teste - RC02 - QUA-TM-AUD-075;;Testes;Documentos Externos;Jessika Menacho;1;2025-03-11;2025-03-11;2026-03-11;2026-06-09;Sim;;
230;DEX.357;Aprovação, Liberação ou Reprovação dos Testes de Qualidade - LATAM-PR-QMS-07;;Testes;Documentos Externos;Jessika Menacho;;2025-03-11;2025-05-30;2026-05-30;2026-08-28;Sim;HMC;Teste de Qualidade GERAL
231;DEX.358;Certificado de Regularidade Técnica - Óptico - digiTOP - Silvério Trzaskos;;Regulatório;Documentos Externos;Nickolle Rodrigues;;2025-03-17;2025-04-23;2026-04-23;2026-07-22;Sim;;
232;DEX.359;Template Máquina D Rx AEL - M1.6 Ajuste e acompanhamento - DO-ENG02.1348;;02-HC;Documentos Externos;Nathália Brandão;;2025-04-04;2025-05-30;2026-05-30;2026-08-28;Sim;;
233;DEX.360;Template Máquinas CDC-CDS 1000 - M1.6 Ajuste e acompanhamento - DO-ENG02.1348;;02-HC;Documentos Externos;Nathália Brandão;;2025-04-04;2025-05-30;2026-05-30;2026-08-28;Sim;;
234;DEX.361;ISTM 09-023-02-E/F Top coat control using arcotec ink 30mn/m;;Geral;Documentos Externos;Nathália Brandão;;2021-09-09;2021-11-15;2026-04-22;2026-07-22;Sim;;
235;DEX.362;Medição da Reflexão de Lentes com AR Usando SMR - QUA-FORM-002-08;;Testes;Documentos Externos;Jessika Menacho;;2025-04-22;2025-04-22;2026-04-22;2026-07-21;Sim;;
236;DEX.363;Testes AR - LATAM-FR-QMS-13;;Testes;Documentos Externos;Lucineide Pereira;1;2025-04-22;2025-05-30;2026-05-30;2026-08-28;Sim;;
237;DEX.364;Medição da Espessura de HC Usando SMR - QUA-FORM-002-09;;Testes;Documentos Externos;Jessika Menacho;;2025-04-22;2025-04-22;2026-04-22;2026-07-21;Sim;;
238;DEX.365;Gestão de Desvios - LATAM-PR-QMS-08;;Gestão de Desvio;Documentos Externos;Jessika Menacho;;2025-04-25;2025-05-30;2026-05-30;2026-08-28;Sim;;
239;DEX.366;Gerenciamento de Risco de Processo (para Fabricação) - GQS-TEMP-015;;Gestão de Desvio;Documentos Externos;Jessika Menacho;;2025-04-25;2025-05-30;2026-05-30;2026-08-28;Sim;;
240;DEX.367;Solicitação de Desvio - GQS-TEMP-032;;Gestão de Desvio;Documentos Externos;Jessika Menacho;4;2025-04-25;2025-05-30;2026-05-30;2026-08-28;Sim;;
241;DEX.368;;;;;;;;;;;;;
242;DEX.369;;;;;;;;;;;;;
243;DEX.370;;;;;;;;;;;;;
244;DEX.371;Procedure For Vaccum Gauge Calibration (MP&Rx) - DO-ENG02.0798;;03-Antirreflexo;Documentos Externos;Jessika Menacho;5;2025-07-25;2025-08-28;2026-08-28;2026-11-26;Sim;;
245;DEX.372;RX Lens Inspection List of Lens Defects - ISTM 01.068;;Rx Referencial;Documentos Externos;Jessika Menacho;1;2025-07-30;2025-08-01;2026-08-01;2026-10-30;Sim;;
246;DOC.001;;;;;;;;;;;;;
247;DOC.011;Modelo Padrão para 5S;;07-MELHORIA CONTÍNUA;Documentos;Humberto Serra - Lab Rio;;2020-10-07;2020-12-03;2026-07-08;2026-10-07;Não;QUALIDADE;5S
248;DOC.012;DA - Gerente de Laboratório;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2021-10-21;2026-04-01;2026-07-01;Sim;;
249;DOC.013;DA - Gerente de Métodos e Processos;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2021-10-21;2026-04-01;2026-07-01;Sim;;
250;DOC.014;DA - Analista de Processos;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-09;2021-10-08;2026-04-01;2026-07-01;Sim;;
251;DOC.015;DA - Coordenador de Processos;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-09;2021-10-21;2026-04-01;2026-07-01;Sim;;
252;DOC.016;DA - Abastecedor de Linha;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2021-10-08;2026-04-01;2026-07-01;Sim;;
253;DOC.017;DA - Supervisor de Produção;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2021-10-21;2026-04-01;2026-07-01;Sim;;
254;DOC.018;DA - Líder de Produção;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2022-06-02;2026-04-01;2026-07-01;Sim;;
255;DOC.021;DA - Analista de Qualidade;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-09;2021-10-08;2026-04-01;2026-07-01;Sim;;
256;DOC.022;DA - Gerente de Qualidade;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2021-10-21;2026-04-01;2026-07-01;Sim;;
257;DOC.023;DA - Técnico em Óptica;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2021-10-08;2026-04-01;2026-07-01;Sim;;
258;DOC.024;DA - Assistente de Qualidade;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-09;2021-10-08;2026-04-01;2026-07-01;Sim;;
259;DOC.025;DA - Operador de Produção;;Descrição de Atividade;Documentos;Lucineide Pereira;1;2021-08-11;2021-10-08;2026-04-01;2026-07-01;Sim;;
260;DOC.028;Padronização de Uniformes;;Uniformes;Documentos;Taís Flores;3;2022-07-06;2022-09-05;2026-07-02;2026-10-01;Sim;;
261;DOC.029;Controle de Cópias Físicas;;11-APRENDIZAGEM QUALIEX;Procedimento Operacional Padrão;Taís Flores;5;2023-01-25;2023-01-30;2026-01-30;2026-04-25;Sim;QUALIDADE;QUALIEX
262;DOC.030;Carta Cliente - Autorização - Defeitos de Bloco - Brasil;;Estoque / Expedição;Documentos;Taís Flores;;2021-09-01;2021-09-10;2026-05-20;2026-08-20;Sim;;
263;DOC.032;Política da Qualidade;;Qualidade;Documentos;Taís Flores;1;2022-04-08;2022-04-12;2026-07-08;2026-10-07;Sim;QUALIDADE;QUALIDADE
264;DOC.033;Fluxograma de Processos - LabRio;;LabRio;Documentos;Renan Barbosa;4;2025-03-20;2025-03-21;2026-03-21;2026-06-19;Sim;;
265;DOC.035;Manual de Procedimentos - Garantias e Programas de Parceria;;SAC;Documentos;Melissa Grandolfo;3;2025-04-17;2025-11-03;2026-11-03;2027-02-01;Sim;Atendimento;Garantia
266;DOC.036;Fluxograma de Processo Padrão - HMC;;00-Geral HMC;Documentos;Nathália Brandão;;2022-05-02;2024-05-13;2026-05-13;2026-08-12;Sim;;
267;DOC.037;Procedimento de Devolução de Lentes - Technopark;;Technopark;Documentos;Aline Franco;3;2025-09-15;2025-09-19;2026-09-19;2026-12-18;Sim;;
268;DOC.038;Fluxograma de Processo Padrão - Surfaçagem;;00-Geral SURFACE;Documentos;William Karasiaki;;2022-06-10;2024-05-13;2026-05-13;2026-08-12;Sim;;
269;DOC.039;Fluxograma de Processo Padrão - Montagem;;00 - Controle de Processo;Documentos;William Karasiaki;;2022-06-13;2024-05-13;2026-05-13;2026-08-12;Sim;;
270;DOC.040;Diagrama de Flujo Estándar del Proceso - Montagem;;00-Control de Procesos;Documentos;William Karasiaki;;2022-06-29;2024-05-13;2026-05-13;2026-08-12;Sim;;
271;DOC.041;Diagrama de Flujo Estándar del Proceso - HMC;;00-Control de Procesos;Documentos;William Karasiaki;;2022-06-30;2024-05-13;2026-05-13;2026-08-12;Sim;;
272;DOC.042;Diagrama de Flujo Estándar del Proceso - Surfaçagem;;00-Control de Proceso y DSPC;Documentos;William Karasiaki;;2022-06-30;2024-05-13;2026-05-13;2026-08-12;Sim;;
273;DOC.043;Fluxo de Atendimento de Chamado para Manutenção Preventiva e Corretiva - Lab Rio;;LabRio;Documentos;Renan Barbosa;;2022-08-10;2022-09-22;2025-09-20;2025-12-21;Sim;;
274;DOC.044;Procedimiento de Creación de Imagen HD;;Español;Documentos;Edgar Casallas;;2022-08-11;2022-08-11;2026-08-11;2026-11-09;Sim;;
275;DOC.045;Procedimento de Criação de Imagem HD;;Português;Documentos;Edgar Casallas;;2022-08-11;2022-08-11;2026-08-11;2026-11-09;Sim;;
276;DOC.046;Alinhamento de Repasse de Pedidos para Novos Laboratórios - Lab Rio;;LabRio;Documentos;Renan Barbosa;;2022-08-11;2022-08-18;2025-09-20;2025-12-21;Sim;;
277;DOC.047;Fluxograma de Processos - Grown;;Grown;Documentos;Natalia Silva;3;2025-01-09;2025-02-12;2026-02-12;2026-05-13;Sim;;
278;DOC.048;Fluxograma de Processos - Repro;;Repro;Documentos;Laura Vaz;3;2025-09-05;2025-10-24;2026-10-24;2027-01-22;Sim;;
279;DOC.050;Política de Compras de Suprimentos - Ceditop;;Ceditop;Documentos;João Martins;;2022-11-16;2022-11-28;2026-08-28;2026-11-27;Sim;;
280;DOC.051;Política de Compras de Insumos - Ceditop;;Ceditop;Documentos;João Martins;1;2023-01-20;2023-01-25;2026-05-18;2026-08-17;Sim;;
281;DOC.052;Política de Compras de Peças - Ceditop;;Ceditop;Documentos;João Martins;;2022-11-16;2022-11-28;2025-11-28;2026-02-16;Sim;;
282;DOC.053;Política de Compras - Repro;;Repro;Documentos;Debora Rocha;2;2025-11-21;2025-11-26;2026-11-26;2027-02-24;Sim;;
283;DOC.054;Fluxograma de Processos - Ceditop;;Ceditop;Documentos;Leticia Santos;2;2024-10-02;2024-10-16;2025-10-16;2026-01-14;Sim;;
284;DOC.055;Fluxograma de Processos - Sumaré CD;;Sumaré CD;Documentos;Juliana Gomes Ferreira;1;2023-09-25;2023-10-03;2025-10-02;2025-12-31;Sim;;
285;DOC.057;Manual de Compras - Grown;;Grown;Documentos;Cauê Emerenciano;4;2024-10-02;2024-10-07;2025-10-07;2026-01-05;Sim;;
286;DOC.058;Comunicação com o Cliente - Lab Rio;;LabRio;Documentos;Renan Barbosa;;2022-12-06;2022-12-07;2026-06-09;2026-09-08;Sim;;
287;DOC.059;Recusa de Nota Fiscal - Technopark;;Technopark;Documentos;Felipe Costa;1;2023-02-02;2023-02-06;2026-02-06;2026-04-25;Sim;;
288;DOC.060;Manual de Compras - Technoaprk;;Technopark;Documentos;Benicio Souza;2;2023-02-16;2023-03-10;2025-05-17;2025-12-30;Sim;;
289;DOC.063;Critérios de Conformidade Cosmética;;Produtos e Informações;Documentos;Lucineide Pereira;13;2024-11-19;2024-11-22;2025-11-22;2026-02-20;Sim;QUALIDADE;RX_REFERENCIAL
290;DOC.066;Manual de Compras - digiTOP;;digiTOP;Documentos;Nickolle Rodrigues;1;2025-03-13;2025-03-17;2026-03-17;2026-06-15;Sim;;
291;DOC.067;Comunicação com o Cliente - Repro;;Repro;Documentos;Ovanir Lima Junior;;2023-05-11;2023-05-25;2026-05-25;2026-08-24;Sim;;
292;DOC.068;Fluxograma de Processos - digiTOP;;digiTOP;Documentos;Nickolle Rodrigues;3;2025-04-30;2025-05-30;2026-05-30;2026-08-28;Sim;;
293;DOC.069;Descrição de Atividade - Utilização;;Descrição de Atividade;Documentos;Taís Flores;;2023-06-01;2023-07-18;2026-07-17;2026-10-16;Sim;QUALIDADE;RH/DP
294;DOC.070;Fluxograma de Processos - Coating RS;;Coating RS;Documentos;Christiano Silva;;2023-06-19;2023-07-19;2026-07-17;2026-10-16;Sim;;
295;DOC.071;Fluxograma de Processos - Tecnolens;;Tecnolens;Documentos;Vinicius Silva;1;2023-09-06;2023-09-11;2025-09-10;2025-12-09;Sim;QUALIDADE;TECNOLENS
296;DOC.073;Manual de Compras - Tecnolens;;Tecnolens;Documentos;Tatiana Andrade;;2023-07-11;2023-07-19;2026-07-17;2026-10-16;Sim;QUALIDADE;COMPRAS
