no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
150;DEX.074;Design and Use Of;;EMS - Segurança em Máquinas e Equipamentos;Documentos Externos;Rodrigo Braga;0;28/12/2021;28/12/2021;09/06/2026;08/09/2026;Sim;;
151;DEX.075;Essilor Machinery Safety Policy;;EMS - Segurança em Máquinas e Equipamentos;Documentos Externos;Rodrigo Braga;0;28/12/2021;28/12/2021;09/06/2026;08/09/2026;Sim;;
152;DEX.076;NR-12 - Segurança no Trabalho em Máquinas e Equipamentos;;EMS - Segurança em Máquinas e Equipamentos;Documentos Externos;Rodrigo Braga;0;28/12/2021;10/02/2022;09/06/2026;08/09/2026;Sim;EHS;#Proteção em Máquinas e Equipamentos
153;DEX.148;EMS - Acceptance Report;;EMS - Segurança em Máquinas e Equipamentos;Documentos Externos;Rodrigo Braga;0;28/12/2021;10/02/2022;09/06/2026;08/09/2026;Sim;;
154;DEX.149;Essilor Machinery Safety Guide;;EMS - Segurança em Máquinas e Equipamentos;Documentos Externos;Rodrigo Braga;0;28/12/2021;10/02/2022;09/06/2026;08/09/2026;Sim;;
155;DEX.150;Pre-Risk Assessment;;EMS - Segurança em Máquinas e Equipamentos;Documentos Externos;Rodrigo Braga;0;28/12/2021;10/02/2022;09/06/2026;08/09/2026;Sim;;
156;DEX.151;Verificação de Alinhamento de Aro;;Montagem e Inspeção;Documentos Externos;Nathália Brandão;0;18/01/2022;31/01/2022;09/06/2026;08/09/2026;Sim;MONTAGEM;Encaixe
157;DEX.152;Measurement of the Solid Content - HC - DO-ENG02.0476;;04-Testes;Documentos Externos;Nathália Brandão;8;11/03/2025;11/03/2025;11/03/2026;11/06/2026;Sim;Doc's de Referência do STL;HC
158;DEX.153;Measurement of Viscosity - HC - DO-ENG02.0838;;04-Testes;Documentos Externos;Nathália Brandão;6;11/03/2025;11/03/2025;11/03/2026;09/06/2026;Sim;Doc's de Referência do STL;HC
159;DEX.154;New Strip-K Formulation -  DO-ENGENG 02.1346;;02-HC;Documentos Externos;Carlos Anselme;4;19/04/2022;20/09/2022;13/09/2025;13/12/2025;Sim;Doc's de Referência do STL;HC
160;DEX.156;DO-ENG02-1745 - Reception of Varnish and Primer Carboys e Incoming Tests;;02-HC;Documentos Externos;Aluney Junior;5;20/03/2024;17/04/2024;17/04/2025;24/07/2026;Sim;Doc's de Referência do STL;HC
161;DEX.157;Mithril 1.6 Maintenance - DO-ENG02.1348;;02-HC;Documentos Externos;Carlos Anselme;12;02/04/2025;02/04/2025;02/04/2026;02/07/2026;Sim;Doc's de Referência do STL;HC
162;DEX.158;Chemical Solutions Preparation Methods for Dip Processes - DO-ENG02.484;;02-HC;Documentos Externos;Carlos Anselme;8;19/04/2022;20/09/2022;07/07/2026;06/10/2026;Sim;Doc's de Referência do STL;HC
163;DEX.159;Preparation of Newstrip solution from C/11 Concentrated - DO-ENG02.1378;;02-HC;Documentos Externos;Carlos Anselme;2;19/04/2022;20/09/2022;07/07/2026;06/11/2026;Sim;Doc's de Referência do STL;HC
164;DEX.161;Preparation and Maintenance of J2L9 Solution in Rx Hard Coat Production;;02-HC;Documentos Externos;Carlos Anselme;2;20/04/2022;20/09/2022;07/07/2026;06/11/2026;Sim;Doc's de Referência do STL;HC
165;DEX.162;Water guideline in HC process - DO-ENG02.1324;;02-HC;Documentos Externos;Carlos Anselme;4;20/04/2022;20/09/2022;01/06/2026;31/08/2026;Sim;Doc's de Referência do STL;HC
166;DEX.165;Manual de Compras Essilor - Orgalent;;LabRio;Documentos Externos;Nathália Brandão;2;06/05/2022;18/10/2022;20/09/2025;21/12/2025;Não;;
167;DEX.166;Modelo NOE NORIA Acompanhamento DO-ENG02.1348;;02-HC;Documentos Externos;Carlos Anselme;0;24/05/2022;25/11/2024;25/11/2025;23/02/2026;Sim;;
168;DEX.169;Nova Formulação de Strip-K - DO-ENGENG 02.1346;;02-HC;Documentos Externos;Carlos Anselme;4;24/05/2022;10/10/2023;09/10/2025;07/01/2026;Sim;;
169;DEX.172;Métodos de Preparação de Soluções Químicas para Processos de Mergulho - DO-ENG02.484;;02-HC;Documentos Externos;Carlos Anselme;8;24/05/2022;10/10/2023;09/10/2025;07/01/2026;Sim;;
170;DEX.173;Preparação de solução de Newstrip de C/11 Concentrado - DO-ENG02.1378;;02-HC;Documentos Externos;Carlos Anselme;2;24/05/2022;10/10/2023;09/10/2025;07/01/2026;Sim;;
171;DEX.174;Preparação e Manutenção da Solução J2L9 na Produção de Revestimento Duro Rx;;02-HC;Documentos Externos;Carlos Anselme;3;02/12/2024;30/12/2024;30/12/2025;30/03/2026;Sim;;
172;DEX.175;Diretriz de água no processo HC - DO-ENG02.1324;;02-HC;Documentos Externos;Carlos Anselme;4;24/05/2022;10/10/2023;09/10/2025;07/01/2026;Sim;;
173;DEX.176;NR 24 - Condições Sanitárias e de Conforto nos Locais de Trabalho;;Higienização;Documentos Externos;Taís Flores;0;27/05/2022;27/05/2022;27/05/2026;26/08/2026;Sim;;
174;DEX.178;ISTM 02258 - user_guide_SMR Thickness;;04-Testes;Documentos Externos;Taís Flores;0;10/07/2017;10/07/2017;29/05/2026;28/08/2026;Sim;Doc's de Referência do STL;Testes
175;DEX.179;ISTM 09-069-05-EF - Selection of crown for reflectance measurement with SMR;;04-Testes;Documentos Externos;Taís Flores;5;10/06/2022;10/06/2022;11/11/2025;10/02/2026;Sim;Doc's de Referência do STL;Testes
176;DEX.181;ABNT NBR ISO 8980-1:2021 Parte 1: Especificações para lentes de visão simples e multifocal;;Normas;Documentos Externos;Taís Flores;1;04/09/2023;04/09/2023;04/09/2025;04/12/2025;Sim;;
177;DEX.182;ABNT NBR ISO 8980-3:2024 Parte 3: Especificações de transmitância e métodos de ensaio;Óptica oftálmica - Lentes para óculos acabadas e não cortadas Parte 3: Especificações de transmitância e métodos de ensaio;Normas;Documentos Externos;Taís Flores;2;08/10/2025;08/10/2025;;;Sim;;
178;DEX.183;Crizal Prevencia UV35 Mithril 1.6 - DO-ENG02.0850;;03-Antirreflexo;Documentos Externos;Alvaro Christofoli;2;02/09/2022;10/10/2023;09/10/2025;07/01/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
179;DEX.184;LEI Nº 12.903, DE 14 DE JANEIRO DE 2008 - Constituição do Estado - RS;;Regulatório;Documentos Externos;Taís Flores;0;14/12/2022;14/12/2022;14/12/2025;14/03/2026;Sim;;
180;DEX.188;AR Color Distribution Control;;03-Antirreflexo;Documentos Externos;Matheus Silva;3;22/05/2023;03/07/2023;02/07/2026;01/10/2026;Sim;HMC;Antirreflexo
181;DEX.189;P 8.1-06 V01 - Gerenciamento de Resíduos Industriais;;Sumaré - EHS;Documentos Externos;Taís Flores;1;17/05/2023;17/05/2023;18/05/2026;17/08/2026;Sim;;
182;DEX.190;P 8.1-08 V01 - Infor. Segurança Produtos Químicos;;Sumaré - EHS;Documentos Externos;Taís Flores;1;17/05/2023;17/05/2023;18/05/2026;17/08/2026;Sim;;
183;DEX.191;P 8.1-16 V01 Utilização de EPIs;;Sumaré - EHS;Documentos Externos;Taís Flores;1;17/05/2023;17/05/2023;18/05/2026;17/08/2026;Sim;;
184;DEX.192;ABNT NBR ISO 31000:2018 - Gestão de Riscos - Diretrizes;;Normas;Documentos Externos;Taís Flores;2;18/05/2023;18/05/2023;18/05/2026;17/08/2026;Sim;;
185;DEX.193;Vocabulário Internacional de Metrologia - (VIM 2012);;Normas;Documentos Externos;Taís Flores;1;18/05/2023;18/05/2023;18/05/2026;17/08/2026;Sim;;
186;DEX.196;Leak Rate Package for AR in Mass Production and Rx;;03-Antirreflexo;Documentos Externos;Matheus Silva;2;05/04/2024;16/04/2024;16/04/2026;15/07/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
187;DEX.197;Certificado de Regularidade Técnica - Óptico - Repro - MAURILIO ROBERTO PEREIRA;;Regulatório;Documentos Externos;Taís Flores;2;14/03/2025;13/06/2025;13/06/2026;11/09/2026;Sim;;
188;DEX.201;Decreto Nº 5711 - 23/05/2002 do Paraná PR codigo estado;;Regulatório;Documentos Externos;Taís Flores;0;24/05/2023;24/05/2023;25/05/2026;24/08/2026;Sim;;
189;DEX.202;Certificado de Regularidade Técnica - Óptico - Optilab - RICARDO MARCEL CABRAL DE OLIVEIRA;;Regulatório;Documentos Externos;Taís Flores;2;20/12/2024;20/12/2024;20/12/2025;20/03/2026;Sim;;
190;DEX.203;Certificado de Regularidade Técnica - Óptico - Optilab - MARCIO AUGUSTO MARTINS;;Regulatório;Documentos Externos;Taís Flores;2;20/12/2024;20/12/2024;25/11/2026;25/11/2026;Sim;;
191;DEX.204;Decreto Estadual Nº 12.479 de 18 de outubro de 1978 - ESTADO DE SÃO PAULO;;Regulatório;Documentos Externos;Taís Flores;0;24/05/2023;24/05/2023;25/05/2026;24/08/2026;Sim;;
192;DEX.205;Decreto Nº 5711 - 23/05/2002 do Paraná PR codigo estado;;Regulatório;Documentos Externos;Taís Flores;0;24/05/2023;24/05/2023;25/05/2026;24/08/2026;Sim;;
193;DEX.207;Certificado de Regularidade Técnica - Óptico - Ceditop - Luiz Fernando Sturmer;;Regulatório;Documentos Externos;Taís Flores;2;13/02/2025;29/04/2025;29/04/2026;28/07/2026;Sim;;
194;DEX.209;Decreto nº 24.492, de 28 de junho de 1934;;Regulatório;Documentos Externos;Taís Flores;0;24/05/2023;24/05/2023;25/05/2026;24/08/2026;Sim;;
195;DEX.210;Ion Gun - 7 Passos de Rotina (MARK II e II+);;03-Antirreflexo;Documentos Externos;Matheus Silva;3;30/05/2023;03/07/2023;02/07/2026;01/10/2026;Sim;HMC;ION GUN
196;DEX.211;Lei  Nº 18.561, de 21 de Dezembro de 2022;;Regulatório;Documentos Externos;Taís Flores;0;31/05/2023;31/05/2023;01/06/2026;28/08/2026;Sim;;
197;DEX.212;Decreto N. 24.492, de 28 de Junho de 1934 - RJ;;Regulatório;Documentos Externos;Taís Flores;0;31/05/2023;31/05/2023;01/06/2026;28/08/2026;Sim;;
198;DEX.213;Dispensa de Licença Vigilância Sanitária - Technopark;;Regulatório;Documentos Externos;Taís Flores;0;01/06/2023;01/06/2023;;;Não;;
199;DEX.214;Gerenciamento do Cabeçote do Cristal de Quartzo e sua Manutenção para Máquina de AR - DO-ENG-021011;;03-Antirreflexo;Documentos Externos;Matheus Silva;0;06/06/2023;03/07/2023;02/07/2026;01/10/2026;Sim;HMC;Anti-Reflexo: STL
200;DEX.216;Medição de Densidade de Potência Ultra-Sônica para Máquina SCL - DO-ENG-02OPR-00659;;02-HC;Documentos Externos;Matheus Silva;1;03/07/2023;10/10/2023;09/10/2025;07/01/2026;Sim;HMC;Anti-Reflexo: STL
201;DEX.217;Medição de Densidade de Potência Ultrassônica para Máquina LVM e D - DO-ENG02-0891;;02-HC;Documentos Externos;Matheus Silva;3;03/07/2023;10/10/2023;09/10/2025;07/01/2026;Sim;HMC;Anti-Reflexo: STL
202;DEX.218;Configuração do SiO2 Material - ENG-02-161;;03-Antirreflexo;Documentos Externos;Matheus Silva;2;03/07/2023;10/10/2023;09/10/2025;07/01/2026;Sim;HMC;Anti-Reflexo: STL
203;DEX.220;Modo de Operação - Configuração do material ZrO2 - DO-ENG-02-630;;03-Antirreflexo;Documentos Externos;Matheus Silva;2;03/07/2023;10/10/2023;09/10/2025;07/01/2026;Sim;HMC;Anti-Reflexo: STL
204;DEX.221;Ta2O5 (Pentóxido de Tântalo, Tântalo(V)-Óxido) - Arquivo de configuração de material - DO-ENG-02-1313;;03-Antirreflexo;Documentos Externos;Matheus Silva;6;03/07/2023;10/10/2023;09/10/2025;07/01/2026;Sim;HMC;Anti-Reflexo: STL
205;DEX.222;Rx Manufacturing Referential - GIB/BIG System;;Auditoria de Produto;Documentos Externos;Lucineide Pereira;1;04/08/2023;04/08/2023;03/08/2026;03/11/2026;Sim;;
206;DEX.223;ISTM 03 - 020 - Visual Inspection - Lens Inspection Checking Operation Mode;;Geral;Documentos Externos;Lucineide Pereira;3;04/08/2023;04/08/2023;03/08/2026;03/11/2026;Sim;;
207;DEX.224;DSX Top Coat Checking Using The Magic INK Nº500 Pen;;Geral;Documentos Externos;Lucineide Pereira;3;08/08/2023;11/08/2023;10/08/2026;09/11/2026;Sim;;
208;DEX.225;KY-130 Top Coat Checking Using The Mc Kee Zebra Pen;;Geral;Documentos Externos;Lucineide Pereira;2;08/08/2023;11/08/2023;10/08/2026;09/11/2026;Sim;;
209;DEX.226;Spectral Reflectance Measurement of Lenses With SMR - ISTM 02-016;;04-Testes;Documentos Externos;Lucineide Pereira;0;15/03/2023;17/03/2023;09/06/2026;08/09/2026;Sim;Doc's de Referência do STL;Testes
210;DEX.227;New SMR Validation;;04-Testes;Documentos Externos;Lucineide Pereira;1;20/03/2018;28/03/2018;10/08/2026;09/11/2026;Sim;Doc's de Referência do STL;Testes
211;DEX.228;ISTM 02-036 - Installation Guide SMR - System of Measurements by Reflection of AR Coatings;;04-Testes;Documentos Externos;Taís Flores;8;01/03/2017;01/03/2017;10/08/2026;09/11/2026;Sim;Doc's de Referência do STL;Testes
212;DEX.230;Aquisição (Materiais/Serviços) - Laboratório Sumaré;;Sumaré Laboratório;Documentos Externos;Denise Miranda;0;21/08/2023;21/08/2023;20/08/2026;18/11/2026;Sim;;
213;DEX.231;ISTM 02-026 - Operating Mode RCO2 Test;;04-Testes;Documentos Externos;Lucineide Pereira;2;14/05/2018;30/05/2018;28/08/2025;28/11/2025;Sim;Doc's de Referência do STL;Testes
214;DEX.233;ISTM 09-146 - RCO2 Test;;04-Testes;Documentos Externos;Lucineide Pereira;1;16/02/2016;16/02/2016;28/08/2025;28/11/2025;Sim;Doc's de Referência do STL;Testes
215;DEX.234;ISTM 09-018 - Ink Test;;04-Testes;Documentos Externos;Lucineide Pereira;2;03/05/2018;03/05/2018;28/08/2025;28/11/2025;Sim;Doc's de Referência do STL;Testes
216;DEX.235;ISTM 09-082 - Ink Test;;04-Testes;Documentos Externos;Lucineide Pereira;3;06/07/2018;06/07/2018;28/08/2025;28/11/2025;Sim;Doc's de Referência do STL;Testes
217;DEX.236;NX 10 Blows Test - ISTM-02-011;;04-Testes;Documentos Externos;Lucineide Pereira;9;11/03/2025;11/03/2025;11/03/2026;11/06/2026;Sim;Doc's de Referência do STL;Testes
218;DEX.238;ABNT NBR ISO 8980-4:2013 Parte 4: Especificações e métodos de ensaio para revestimentos antirrefletivos;Válida a apartir de 08.12.2013 Óptica oftálmica — Lentes para óculos acabadas e não cortadas Parte 4: Especificações e métodos de ensaio para revestimentos antirrefletivos;Normas;Documentos Externos;Taís Flores;1;04/09/2023;04/09/2023;03/09/2025;02/12/2025;Sim;;
219;DEX.239;ABNT NBR ISO 8980-5:2022 Parte 5: Requisitos mínimos para superfícies de lentes para óculos resistentes à abrasão;Óptica oftálmica - Lentes para óculos acabadas e não cortadas Parte 5: Requisitos mínimos para superfícies de lentes para óculos resistentes à abrasão;Normas;Documentos Externos;Taís Flores;1;04/09/2023;04/09/2023;03/09/2025;02/12/2025;Sim;;
220;DEX.241;UV Monitoring Procedure - DO-ENG-02OPR-00529;;Doc;Documentos Externos;José Roberto;2;08/04/2022;08/04/2022;08/09/2025;27/12/2025;Sim;;
221;DEX.242;ART Blocker Glue Consumption;;Doc;Documentos Externos;José Roberto;1;17/12/2018;17/12/2018;27/09/2025;27/12/2025;Sim;;
222;DEX.243;Chuck Positioning Control - DO-ENG02.567;;Doc;Documentos Externos;José Roberto;5;06/01/2022;06/01/2022;06/09/2025;06/12/2025;Sim;;
223;DEX.244;Coolant Guidelines - DO-ENG02.1477;;Doc;Documentos Externos;José Roberto;11;25/11/2022;25/11/2022;25/11/2025;23/02/2026;Sim;;
224;DEX.245;Generator Calibration Procedure - DO-ENG02.0814;;Doc;Documentos Externos;José Roberto;8;24/04/2022;24/04/2022;24/09/2025;23/12/2025;Sim;;
225;DEX.246;Surface Quality Evaluation Gloss Meter Device - DO-ENG02.904;;Doc;Documentos Externos;José Roberto;3;13/01/2016;13/01/2016;15/09/2026;14/12/2026;Sim;;
226;DEX.247;VFT Orbit 1 Plano Calibration Procedure - DO-ENG-02OPR-00532;;Doc;Documentos Externos;José Roberto;2;23/05/2022;23/05/2022;23/09/2025;23/12/2025;Sim;;
227;DEX.248;VFT Orbit 2 Auto Calibration Procedure - DO-ENG02.903;;Doc;Documentos Externos;José Roberto;2;22/03/2022;22/03/2022;22/09/2025;20/12/2025;Sim;;
228;DEX.249;VFT Refrigerant Guidelines - DO-ENG02.1724;;Doc;Documentos Externos;José Roberto;3;07/10/2022;07/10/2022;07/10/2025;05/01/2026;Sim;;
229;DEX.250;VFT Orbit Preventive Maintenance - DO-ENG02.0897;;Doc;Documentos Externos;José Roberto;3;24/08/2020;24/08/2020;24/08/2026;23/11/2026;Sim;;
230;DEX.251;VFT Orbit Fast Tool Holder Adjustment - DO-ENG02.1653;;Doc;Documentos Externos;José Roberto;4;09/11/2021;09/11/2021;09/11/2025;07/02/2026;Sim;;
231;DEX.252;VFT Orbit 2 Plano Calibration Procedure - DO-ENG-02OPR-00527;;Doc;Documentos Externos;José Roberto;2;21/05/2022;21/05/2022;22/11/2025;19/12/2025;Sim;;
232;DEX.253;ICR08049 - Vx XR_v1_30052023 - VARILUX XR SERIES;;Geral;Documentos Externos;Taís Flores;1;02/10/2023;02/10/2023;01/10/2025;30/12/2025;Sim;;
233;DEX.254;ART Deblocker - Gripper Force Measurement - DO-ENG-02OPR-00279;;Doc;Documentos Externos;José Roberto;0;01/12/2019;01/12/2019;22/11/2025;21/02/2026;Sim;;
234;DEX.256;ART Deblocker - Ultra Sonic Cleaning Conditions - DO-ENG-02OPR-00525;;Doc;Documentos Externos;José Roberto;0;22/11/2023;22/11/2023;21/11/2025;19/02/2026;Sim;;
235;DEX.257;ART Deblocker - Preventive Maintenance;;Doc;Documentos Externos;José Roberto;0;01/10/2022;01/11/2023;31/10/2025;29/01/2026;Sim;;
236;DEX.258;Lensmappers - Verification with Standard Mineral Lenses;;Doc;Documentos Externos;José Roberto;2;14/06/2022;14/06/2022;22/11/2025;21/02/2026;Sim;;
237;DEX.259;Coating Tank Caustic Cleaning in D-Machines - DO-ENG02.1486;;02-HC;Documentos Externos;Carlos Anselme;2;23/11/2023;26/02/2024;25/02/2026;26/05/2026;Sim;Doc's de Referência do STL;HC
238;DEX.260;Limpeza Cáustica de Tanques de Primer e Revestimento em D-Machines - DO-ENG02.1486;;02-HC;Documentos Externos;Matheus Silva;3;28/05/2025;28/08/2025;28/08/2026;26/11/2026;Sim;;
239;DEX.261;Automated Taping Machine - DO-ENG02.0892;;Doc;Documentos Externos;José Roberto;2;26/06/2014;26/06/2014;26/06/2026;25/09/2026;Sim;;
240;DEX.262;CLBS - Camera Delay Troubleshooting;;Doc;Documentos Externos;José Roberto;0;01/01/2014;01/01/2014;01/04/2026;01/07/2026;Sim;;
241;DEX.263;CLBS1 - Operating Mode;;Doc;Documentos Externos;José Roberto;1;10/04/2012;10/04/2012;10/04/2026;09/07/2026;Sim;;
242;DEX.264;CLBS2 - Montagem Porta;;Doc;Documentos Externos;José Roberto;2;01/01/2013;01/01/2013;01/04/2026;01/07/2026;Sim;;
243;DEX.265;CLBS2 - Operating Mode;;Doc;Documentos Externos;José Roberto;1;10/04/2012;10/04/2012;10/04/2026;09/07/2026;Sim;;
244;DEX.266;iCLBS2 - Acceptance and Daily Checking;;Doc;Documentos Externos;José Roberto;0;01/08/2022;01/08/2022;17/10/2025;19/01/2026;Sim;;
245;DEX.267;iCLBS1 - Operating mode;;Doc;Documentos Externos;José Roberto;0;28/05/2014;11/06/2014;11/06/2026;10/09/2026;Sim;;
246;DEX.268;CLBS - Installation Guide;;Doc;Documentos Externos;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
247;DEX.269;CLBS - Maintenance Guide;;Doc;Documentos Externos;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
248;DEX.270;CLBS - User Guide;;Doc;Documentos Externos;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
249;DEX.271;iCLBS1 - Software Setup Procedure and Barcode Reader Settings;;Doc;Documentos Externos;José Roberto;0;09/05/2014;11/06/2014;11/06/2026;10/09/2026;Sim;;
250;DEX.272;Rx Consumables Catalog - DO-ENG-10CAT-00020;;Doc;Documentos Externos;José Roberto;1;01/04/2024;01/04/2024;01/04/2026;01/07/2026;Sim;;
251;DEX.273;DSPC - Measurement with a DLM - DO-ENG02.1034;;Doc;Documentos Externos;José Roberto;2;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
252;DEX.274;DSPC - Sphere Error at PRP Monitoring - DO-ENG09.0269;;Doc;Documentos Externos;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
253;DEX.276;PRA - Nikon Black Insert Drawing;;Doc;Documentos Externos;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
254;DEX.277;PRA - Essilor Pin Drawing;;Doc;Documentos Externos;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
255;DEX.278;PRA - Calibration and Control - DO-ENG02-0568;;Doc;Documentos Externos;Nathália Brandão;7;23/09/2022;23/09/2022;23/09/2025;22/12/2025;Sim;;
256;DEX.279;WW RX Optical Standard;;Francês;Documentos Externos;Edgar Casallas;0;01/09/2007;01/09/2007;31/08/2025;29/11/2025;Sim;;
257;DEX.280;Certificado de Regularidade Técnica - Óptico - Sumaré Laboratório - Karina Cristina Ribeiro;;Regulatório;Documentos Externos;Nathália Brandão;4;14/10/2025;21/10/2025;;;Sim;;
258;DEX.281;Tampografia de Lentes Ray-Ban - Sumaré Laboratório;;Sumaré Laboratório;Documentos Externos;Jesse Rodrigues;0;19/12/2023;20/12/2023;19/12/2025;19/03/2026;Sim;;
259;DEX.282;Gravação Ez Marker Lentes Ray-Ban - Sumaré Laboratório;;Sumaré Laboratório;Documentos Externos;Jesse Rodrigues;0;19/12/2023;20/12/2023;19/12/2025;19/03/2026;Sim;;
260;DEX.283;MadgeTech Temperature for Check Pre-Cure and Post-Cure Ovens - DO-ENG02-1989;;03-Antirreflexo;Documentos Externos;Matheus Silva;3;08/01/2024;26/02/2024;25/02/2026;26/05/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
261;DEX.284;SnO2 (Tin Oxide) - Material Setting - DO-ENG02-779;;03-Antirreflexo;Documentos Externos;Matheus Silva;2;08/01/2024;28/02/2024;27/02/2026;28/05/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
262;DEX.285;ITO (Indium Tin Oxide) - Material Setting - ENG02-165;;03-Antirreflexo;Documentos Externos;Matheus Silva;4;08/01/2024;28/02/2024;27/02/2026;28/05/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
263;DEX.286;MgF2 - Material Setting - ENG02-167;;03-Antirreflexo;Documentos Externos;Matheus Silva;0;08/01/2024;28/02/2024;27/02/2026;28/05/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
264;DEX.287;MgO - Material Setting - ENG02-166;;03-Antirreflexo;Documentos Externos;Matheus Silva;2;08/01/2024;28/02/2024;27/02/2026;28/05/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
265;DEX.288;DSX - Material Setting - DO-ENG02-0160;;03-Antirreflexo;Documentos Externos;Matheus Silva;0;08/01/2024;28/02/2024;27/02/2026;28/05/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
266;DEX.289;A.C.D.C. AR Color Distribution Control (MP & Rx) - DO-ENG02-1673;;03-Antirreflexo;Documentos Externos;Matheus Silva;5;09/01/2024;28/02/2024;27/02/2026;28/05/2026;Sim;Doc's de Referência do STL;Anti-Reflexo
267;DEX.290;Medição de Contagem de Partícula - KANOMAX;;02-HC;Documentos Externos;Matheus Silva;0;26/02/2024;08/11/2024;08/11/2025;06/02/2026;Sim;;
268;DEX.291;Calibration and Cross-Checks in the Labs;;Geral;Documentos Externos;Lucineide Pereira;1;14/03/2024;26/11/2024;26/11/2025;24/02/2026;Sim;;
269;DEX.292;ICR 08-048 - International Control Requirements - MC6 AR Control;;Rx Referencial;Documentos Externos;Lucineide Pereira;1;14/03/2024;26/08/2024;26/08/2026;24/11/2026;Sim;;
